bookID,Title,Category,Author,Average_Rating,ISBN13,Num_Pages,Ratings_Count,Publication_Year,Publisher
43342,You Belong To Me,Fiction,Mary Higgins Clark,3.87,9780671004545,384,20843,1999,Pocket Books
43348,Kitchen Privileges: A Memoir,Biography & Autobiography,Mary Higgins Clark,3.84,9780743206051,208,1756,2002,Simon & Schuster
43352,I'll Be Seeing You,Fiction,Mary Higgins Clark,3.81,9780671888589,307,14904,1994,Pocket Books
43360,Mount Vernon Love Story: A Novel of George and Martha Washington,Fiction,Mary Higgins Clark,3.62,9780743448949,254,3914,2003,Pocket Books
43361,Inventing the People: The Rise of Popular Sovereignty in England and America,History,Edmund S. Morgan,3.78,9780393306231,320,106,1989,W. W. Norton  Company
43363,Benjamin Franklin,Biography & Autobiography,Edmund S. Morgan,3.87,9780300101621,352,1476,2003,Yale University Press
43365,American Slavery  American Freedom,History,Edmund S. Morgan,4.11,9780393324945,464,3008,2003,W. W. Norton  Company
43368,The Puritan Dilemma: The Story of John Winthrop,Biography & Autobiography,Edmund S. Morgan,3.41,9780321478061,210,551,2006,Pearson
43370,Thomas Jefferson: Author of America,Biography & Autobiography,Christopher Hitchens,3.91,9780060598969,188,2319,2005,Atlas Books/HarperCollins Publishers
43371,No One Left to Lie to: The Values of the Worst Family,History,Christopher Hitchens,3.86,9781859842843,150,1433,2000,Verso
43372,The Missionary Position: Mother Teresa in Theory and Practice,Music,Christopher Hitchens,4.06,9781859840542,98,7240,1997,Verso
43375,Unacknowledged Legislation: Writers in the Public Sphere,Literary Collections,Christopher Hitchens,4.01,9781859843833,430,211,2002,Verso
43376,For the Sake of Argument: Essays and Minority Reports,Literary Collections,Christopher Hitchens,4.16,9780860916284,368,221,1994,Verso
43377,The Trial of Henry Kissinger,Biography & Autobiography,Christopher Hitchens,3.96,9781859843987,161,2614,2002,Verso
43378,A Long Short War: The Postponed Liberation of Iraq,Political Science,Christopher Hitchens,3.75,9780452284982,112,371,2003,Plume
43384,Unacknowledged Legislation: Writers in the Public Sphere,Literary Collections,Christopher Hitchens,4.01,9781859847862,432,24,2001,Verso
43399,Prepared for the Worst: Selected Essays and Minority Reports,History,Christopher Hitchens,4.02,9780809078677,365,164,1988,Hill & Wang Publ. (NY)
43409,How to Be Lost,Fiction,Amanda Eyre Ward,3.54,9780345483171,290,6176,2005,Ballantine Books
43423,McSweeney's #14,Fiction,Dave Eggers,3.73,9781932416121,306,334,2004,McSweeney's
43424,The Best of McSweeney's  Vol. 2,"Short stories, American",Dave Eggers,3.81,9780241142462,384,68,2005,Hamish hamilton
43433,McSweeney's #18,American fiction,Dave Eggers,3.72,9781932416381,200,407,2005,McSweeney's
43440,Forty Stories,"Experimental fiction, American",Donald Barthelme,4.2,9780141180946,246,2496,2005,Penguin Books
43454,Black Cat (Gemini  #2),Fiction,V.C. Andrews,3.76,9780743428675,375,23,2004,Pocket Books
43455,Shooting Stars (Shooting Stars  #1-4),Fiction,V.C. Andrews,3.94,9780743449021,656,1231,2002,Pocket Books
43456,Scattered Leaves (Early Spring  #2),Fiction,V.C. Andrews,3.78,9781416530817,416,1481,2007,Pocket Star
43457,Rose (Shooting Stars  #3),Fiction,V.C. Andrews,3.72,9780671039950,185,2352,2001,Pocket Books
43459,Ice (Shooting Stars  #2),Fiction,V.C. Andrews,3.75,9780671039943,208,2455,2001,Pocket Books
43460,Into the Woods (De Beers  #4),Fiction,V.C. Andrews,3.87,9780743428590,464,2395,2003,Pocket Books
43461,Ruby (Landry  #1),Fiction,V.C. Andrews,3.93,9781568950747,402,17,1994,Wheeler Publishing
43475,Criss Cross,Juvenile Fiction,Lynne Rae Perkins,3.34,9780060092726,337,7752,2005,Greenwillow Books
43476,The Criss Cross,Fiction,Crystal Lacey Winslow,4.2,9780971702127,360,110,2004,Melodrama Publishing
43484,Honey (Shooting Stars  #4),Fiction,V.C. Andrews,3.74,9780671039967,180,2447,2001,Pocket Books
43486,Raven (Orphans  #4),Fiction,V.C. Andrews,3.71,9780671020316,192,4678,1999,Pocket Books
43488,Hidden Leaves (De Beers  #5),Fiction,V.C. Andrews,3.87,9780743457873,288,2023,2003,Pocket Star
43489,Music in the Night (Logan  #4),Fiction,V.C. Andrews,3.85,9780671534677,320,5554,1998,Pocket Books
43490,Runaways (Orphans  #5),Fiction,V.C. Andrews,3.77,9780671007638,342,5121,1998,Pocket Books
43491,Child of Darkness (Gemini  #3),Fiction,V.C. Andrews,3.81,9781416500506,400,19,2005,Gallery Books
43526,Sun-Kissed (The Au Pairs #3),Juvenile Fiction,Melissa de la Cruz,3.86,9781416917465,306,2720,2006,Simon & Schuster
43527,Crazy Hot (The Au Pairs  #4),Juvenile Fiction,Melissa de la Cruz,3.94,9781416939610,271,2501,2007,Simon & Schuster
43529,The Au Pairs (The Au Pairs #1),Juvenile Fiction,Melissa de la Cruz,3.65,9780689873195,294,6140,2005,Simon & Schuster Books for Young Readers
43545,The Once and Future King (The Once and Future King  #1-4),Foreign Language Study,T.H. White,4.07,9780441627400,639,85082,1987,Ace
43547,Rose of No Man's Land,Fiction,Michelle Tea,3.52,9780156030939,320,1484,2007,Mariner Books
43548,The Roses of No Man's Land,History,Lyn Macdonald,4.26,9780140178661,320,293,1993,Penguin UK
43564,Face Off: How to Draw Amazing Caricatures & Comic Portraits,Art,Harry Hamernik,4.02,9781581807592,127,67,2006,Impact
43582,David Boring,Comics & Graphic Novels,Daniel Clowes,3.81,9781594971228,128,71,2005,Public Square Books
43586,Lout Rampage!,"Alternative comic books, strips, etc",Daniel Clowes,4.1,9781560970705,96,177,1992,Fantagraphics Books
43603,The People of Paper,Fiction,Salvador Plascencia,4.09,9780156032117,256,4154,2006,Mariner Books
43616,The Gunslinger's Bride (Montana Mavericks: Historicals #1),Fiction,Cheryl St. John,3.68,9780373291779,304,137,2001,Harlequin Historical
43618,Two Brothers: The Lawman / The Gunslinger (Two Brothers  #1-2),Fiction,Linda Lael Miller,4.04,9780743411547,393,823,2001,Pocket Books
43619,The Gunslinger (Two Brothers  #2),Fiction,Linda Lael Miller,4.22,9781568958125,179,78,1999,Wheeler Publishing
43620,The Gunslinger,Fiction,Mary McBride,4.1,9780373288564,304,17,1994,Harlequin Historical
43636,Atlantic Shift,Cellists,Emily Barr,3.31,9780755301942,406,138,2005,Headline Review
43641,Water for Elephants,Fiction,Sara Gruen,4.09,9781565125605,335,1260027,2007,Algonquin Books
43650,Something Borrowed,Fiction,Rebecca Hagan Lee,4.14,9780786500734,282,38,1995,Diamond/Charter
43656,Double-Cross (Athena Force #4),Fiction,Meredith Fletcher,3.72,9780373513284,304,38,2004,Silhouette Bombshell
43666,McNally's Puzzle (Archy McNally  #6),Fiction,Lawrence Sanders,3.85,9780425157466,343,1569,1997,Berkley
43669,McNally's Caper (Archy McNally  #4),Fiction,Lawrence Sanders,3.9,9780425145302,352,1604,1995,Berkley
43673,The First Deadly Sin (Deadly Sins  #2),Fiction,Lawrence Sanders,4.04,9780425104279,628,5817,1987,Berkley
43678,The Anderson Tapes (Deadly Sins #1),Fiction,Lawrence Sanders,3.68,9780425103647,336,1275,1987,Berkley
43681,A Garden Of Vipers (Carson Ryder  #3),Fiction,Jack Kerley,3.96,9780451412331,400,562,2007,Onyx
43682,The Death Collectors (Carson Ryder  #2),Fiction,Jack Kerley,3.94,9780451218292,400,1088,2006,Signet
43691,The Master,Fiction,Colm Tóibín,3.83,9780743250412,339,7299,2005,Scribner
43700,The South,Fiction,Colm Tóibín,3.6,9780140149869,240,807,1992,Penguin Books
43702,The Blackwater Lightship,Fiction,Colm Tóibín,3.87,9780743203319,288,4421,2005,Scribner
43704,The Sign of the Cross: Travels in Catholic Europe,RELIGION,Colm Tóibín,3.8,9780330373579,243,23,2001,Picador USA
43706,Through the Arc of the Rain Forest,Fiction,Karen Tei Yamashita,3.9,9780918273826,212,127,1990,Coffee House Press
43708,Tropic of Orange,Fiction,Karen Tei Yamashita,3.55,9781566890649,268,1749,1997,Coffee House Press
43717,Crooked Little Vein,Fiction,Warren Ellis,3.82,9780060723934,288,7811,2007,William Morrow
43758,The Queen of the Damned (The Vampire Chronicles  #3),FICTION,Anne Rice,3.89,9780345419620,448,121794,1997,Ballantine Books
43763,Interview with the Vampire (The Vampire Chronicles  #1),Fiction,Anne Rice,3.99,9780345476876,342,433413,2004,Ballantine Books
43781,Merrick (The Vampire Chronicles #7),FICTION,Anne Rice,3.73,9780345422408,370,35529,2001,Ballantine Books
43792,La reina de los condenados (Crónicas Vampíricas  #3),Fiction,Anne Rice,3.89,9788466617116,725,287,2007,Byblos
43798,The Feast of All Saints,Fiction,Anne Rice,3.85,9780345376046,570,16178,1992,Ballantine Books
43814,The Vampire Lestat (The Vampire Chronicles  #2),Fiction,Anne Rice,4.07,9780345476883,481,156354,2004,Ballantine Books
43824,Vittorio the Vampire (New Tales of the Vampires  #2),Fiction,Anne Rice,3.52,9780375401602,292,685,1999,Knopf Publishing Group
43826,The Feast Of All Saints,African Americans,Anne Rice,3.85,9780099269472,640,86,1997,Arrow
43828,The Unauthorized Anne Rice Companion,Fiction,George Beahm,3.68,9780836210361,246,97,1996,Andrews and McMeel
43841,When Christ and His Saints Slept  (Henry II and Eleanor of Aquitaine  #1),Fiction,Sharon Kay Penman,4.27,9780345396686,784,12022,1996,Ballantine Books
43877,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams and Reaching Your Destiny,Self-Help,Robin S. Sharma,3.83,9780062515674,208,71133,1999,HarperOne
43878,The Monk Who Sold His Ferrari: A Fable about Fulfilling Your Dreams and Reaching Your Destiny (Revised),Conduct of life,Robin S. Sharma,3.83,9780007179732,241,781,2015,Harper Element
43884,Phantom (Sword of Truth  #10),Fiction,Terry Goodkind,3.99,9780765305244,587,38420,2006,Tor Books
43888,The Sword of Truth  Boxed Set I: Wizard's First Rule  Blood of the Fold  Stone of Tears (Sword of Truth  #1-3),Fiction,Terry Goodkind,4.29,9780812575606,2480,4196,1998,Tor Books
43889,Wizard's First Rule (Sword of Truth  #1),Fiction,Terry Goodkind,4.13,9780765346520,836,204648,2003,Tor Books
43893,Naked Empire (Sword of Truth  #8),Fiction,Terry Goodkind,3.81,9780765344304,736,44561,2004,Tor Books
43899,Naked Empire (Sword of Truth  #8),"Cypher, Richard (Fictitious character)",Terry Goodkind,3.81,9780007145591,685,171,2004,Voyager
43910,The King's Buccaneer (Krondor's Sons  #2),Fiction,Raymond E. Feist,4.02,9780385236256,465,131,1992,Doubleday
43918,Magician (The Riftwar Saga  #1-2),Fiction,Raymond E. Feist,4.32,9780385175807,568,73,1982,Doubleday Books
43919,Faerie Tale,Fairy tales,Raymond E. Feist,3.88,9780586071397,490,7908,1989,Voyager
43924,Promise Me (Myron Bolitar  #8),Missing children,Harlan Coben,3.99,9780451219244,504,21149,2007,Dutton
43925,The Final Detail (Myron Bolitar  #6),"Bolitar, Myron (Fictitious character)",Harlan Coben,4.02,9780752849188,344,157,2005,Orion
43926,The Innocent,Fiction,Harlan Coben,3.96,9780451215772,503,21382,2006,Dutton
43927,No Second Chance,Fiction,Harlan Coben,4.08,9780451210555,452,22104,2004,Dutton Books
43929,Darkest Fear (Myron Bolitar  #7),"Bolitar, Myron (Fictitious character)",Harlan Coben,4.05,9780752849195,354,13462,2008,Dell
43930,Gone for Good,Brothers,Harlan Coben,4.1,9780440236733,432,35722,2003,Dell Publishing Company
43933,Tell No One,Bars (Drinking establishments),Harlan Coben,4.11,9780440236702,370,95220,2009,Dell Publishing Company
43940,Object Thinking,Computers,David      West,3.99,9780735619654,334,155,2019,Microsoft Press
43949,Left Foot Forward: A Year in the Life of a Journeyman Footballer,Biography & Autobiography,Garry Nelson,3.97,9780747251828,375,92,1996,Headline Book Publishing
43958,Apologia Pro Vita Sua (A Defense of One's Life),Religion,John Henry Newman,4.12,9780486442136,336,894,2005,Dover Publications
43960,Living La Dolce Vita: Bring the Passion  Laughter  and Serenity of Italy Into Your Daily Life,"Body, Mind & Spirit",Raeleen D'Agostino Mautner,3.76,760789719271,272,110,2003,Sourcebooks
43980,A History of the World in 10½  Chapters,Fiction,Julian Barnes,3.89,9780679731375,320,10008,1990,Vintage
43992,True Evil,Fiction,Greg Iles,4.09,9780743292498,512,13021,2006,Scribner Book Company
43993,The Quiet Game (Penn Cage #1),African Americans,Greg Iles,4.2,9780340686034,580,21288,2000,Coronet Books (GB)
43994,Trapped (Mississippi #2),Fiction,Greg Iles,4.0,9780451207500,434,320,2002,Signet
43995,The Footprints of God,Fiction,Greg Iles,3.77,9780743454148,528,6179,2004,Pocket Star Books
43996,Dead Sleep,Fiction,Greg Iles,4.05,9780451206527,452,8124,2002,Berkley Books
44001,Small Island,Fiction,Andrea Levy,3.95,9780312424671,441,21165,2005,Picador USA
44002,Never Far From Nowhere,Blacks,Andrea Levy,3.7,9780747252139,282,648,1996,Tinder Press
44012,Shield of Thunder (Troy  #2),Greeks,David Gemmell,4.36,9780345477019,512,102,2007,Ballantine Books
44030,Looking East,Photography,Steve McCurry,4.55,9780714846378,124,83,2006,Phaidon Press
44034,Masters of Small Worlds: Yeoman Households  Gender Relations  and the Political Culture of the Antebellum South Carolina Low Country,History,Stephanie McCurry,3.69,9780195117950,344,98,1997,Oxford University Press  USA
44086,Maps for Lost Lovers,Fiction,Nadeem Aslam,3.78,9781400076970,400,2127,2006,Vintage
44100,The Ethics and Politics of Asylum: Liberal Democracy and the Response to Refugees,Law,Matthew J. Gibney,3.55,9780521009379,287,10,2004,Cambridge University Press
44128,Blackout (Kat Bronsky #2),Bombings,John J. Nance,3.96,9780330481915,672,572,2000,Pan Books
44146,Maigret in Holland,Fiction,Georges Simenon,3.59,9780156028523,180,265,2003,Mariner Books
44151,The Madman of Bergerac,Detective and mystery stories,Georges Simenon,3.77,9780141187266,160,7,2003,Penguin Books Ltd
44156,The Man Who Wasn't Maigret: A Portrait of Georges Simenon,Literary Criticism,Patrick Marnham,4.08,9780156000598,404,44,1994,Mariner Books
44157,Maigret à New York (Maigret  #27),Fiction,Georges Simenon,3.55,9782253142423,189,315,2002,Presses de La Cite
44160,Mon Ami Maigret,"Maigret, Jules (Fictitious character)",Georges Simenon,3.62,9782253142447,219,37,2003,Livre de Poche
44164,Maigret Loses His Temper (Maigret  #61),Fiction,Georges Simenon,3.83,9780156028479,144,370,2003,Mariner Books
44170,The Looking Glass Wars,Juvenile Fiction,Frank Beddor,3.93,9780803731530,364,37148,2006,Dial Books
44175,Rash,Juvenile Fiction,Pete Hautman,3.75,9780689868016,256,2994,2006,Simon  Schuster Books for Young Readers
44176,Saints at the River,Fiction,Ron Rash,3.81,9780312424916,239,2967,2005,Picador USA
44179,The World Made Straight,Fiction,Ron Rash,3.87,9780312426606,289,2143,2007,Picador USA
44181,Eureka Mill,Poetry,Ron Rash,4.2,9781891885266,64,155,2001,Hub City Press
44183,Chemistry and Other Stories,Fiction,Ron Rash,4.19,9780312425081,230,601,2000,St. Martins Press-3PL
44184,Monster,Juvenile Fiction,Walter Dean Myers,3.72,9780064407311,281,56171,2019,Amistad
44185,The Gospel of the Flying Spaghetti Monster,Humor,Bobby Henderson,3.93,9780812976564,169,3248,2006,Villard
44187,The Sea of Monsters (Percy Jackson and the Olympians  #2),Juvenile Fiction,Rick Riordan,4.24,9781423103349,280,10551,2007,Disney Hyperion Books
44188,Monster: The Autobiography of an L.A. Gang Member,Biography & Autobiography,Sanyika Shakur,3.97,9780802141446,400,4239,2004,Grove Press
44190,Monster Island (Monster Island  #1),Fiction,David Wellington,3.6,9781560258506,282,9808,2006,Running Press Adult
44208,The Frog King,Fiction,Frank McConnell,3.6,9780802757487,226,10,1990,Walker & Company
44215,I Should Be Extremely Happy in Your Company: A Novel of Lewis and Clark,Fiction,Brian Hall,3.35,9780142003718,432,339,2003,Penguin
44217,D.B.,Fiction,Elwood Reid,3.23,9780385497398,356,53,2005,Anchor Books
44224,Lincoln,Biography & Autobiography,Gore Vidal,4.21,9788448306991,354,5,2006,Acento Editorial
44225,Lincoln (Narratives of a Golden Age),Political fiction,Gore Vidal,4.21,9780349105307,736,29,1994,Abacus Books
44229,The Silver Pigs (Marcus Didius Falco  #1),Fiction,Lindsey Davis,3.94,9780345369079,241,144,1991,Fawcett Books
44230,The Silver Pigs (Marcus Didius Falco  #1),Fiction,Lindsey Davis,3.94,9780312357771,329,8882,2006,Minotaur Books
44233,Judas Pig,Fiction,Horace  Silver,4.27,9781904316343,345,63,2004,Do-Not Press
44236,The Civil War  Vol. 1: Fort Sumter to Perryville,History,Shelby Foote,4.42,9780394746234,856,9760,1986,Vintage
44244,The Beleaguered City: The Vicksburg Campaign,History,Shelby Foote,4.22,9780679601708,368,271,2000,Modern Library
44246,Stars in Their Courses: The Gettysburg Campaign  June-July 1863,History,Shelby Foote,4.44,9780679601128,304,1464,1994,Modern Library (NY)
44284,The Confident Child,Family & Relationships,Terri Apter,3.63,9780393040586,270,13,1997,W. W. Norton & Company
44296,Your Child's Self-Esteem: Step-by-Step Guidelines for Raising Responsible  Productive  Happy Children,Child development,Dorothy Corkille Briggs,4.27,9780385040204,368,184,1988,Harmony
44300,Smart Discipline: Fast  Lasting Solutions for Your Child's Self-Esteem and Your Peace of Mind,Family & Relationships,Larry J. Koenig,3.99,9780060936662,208,13,2004,William Morrow Paperbacks
44309,Reading in the Dark,Fiction,Seamus Deane,3.73,9780375700231,256,3237,1998,Vintage
44312,Alphabet Weekends,Fiction,Elizabeth Noble,3.59,9780061122187,448,5796,2007,William Morrow Paperbacks
44321,A Cargo of Women: Susannah Watson and the Convicts of the Princess Royal,Social Science,Babette Smith,3.58,9781877058332,264,0,2005,Rosenberg Publishing
44323,The Rose and the Beast: Fairy Tales Retold,Juvenile Fiction,Francesca Lia Block,3.77,9780064407458,240,6872,2001,Joanna Cotler Books/HarperCollinsPublishers
44325,I Was a Teenage Fairy,Juvenile Fiction,Francesca Lia Block,3.82,9780064408622,192,6599,2000,HarperTeen
44331,Witch Baby (Weetzie Bat  #2),Juvenile Fiction,Francesca Lia Block,4.18,9780064470650,128,3576,1992,HarperTeen
44349,Goat Girls (Weetzie Bat  #2-3),Juvenile Fiction,Francesca Lia Block,4.42,9780060594343,240,469,2004,HarperTeen
44350,Beautiful Boys (Weetzie Bat  #4-5),Fiction,Francesca Lia Block,4.43,9780060594350,304,413,2004,HarperTeen
44353,Weetzie Bat (Weetzie Bat  #1),Juvenile Fiction,Francesca Lia Block,3.74,9780060736255,128,13013,2004,HarperTeen
44361,Velvet Elvis: Repainting the Christian Faith,Religion,Rob Bell,3.78,9780310263456,194,20131,2005,Zondervan Publishing Company
44380,Man Walks Into a Room,Fiction,Nicole Krauss,3.33,9780385721912,248,5422,2003,Anchor Books
44442,The Church on the Other Side: Doing Ministry in the Postmodern Matrix,Religion,Brian D. McLaren,3.58,9780310252191,224,205,2003,Zondervan
44469,The Killer Angels: A Novel of the Civil War (The Civil War Trilogy  #2),Fiction,Michael Shaara,4.32,9780679643241,337,425,2004,Modern Library
